STD_YMD,WIAR_SIDO_CD,SGNG_CD,UMD_CD,TOBU_BIDVS_CD,TOBU_MEDVS_CD,PERS_CORP_CLCD,PHOLI_CLCD,TIZO_CLCD,SEX_CLCD,N10_UNIT_AGE_CLCD,HSH_LFTM_MAIN_PRE_CD,EST_INCM_SECT_CD,IFW_AREA_CD,IFW_DISTC_SECT_CD,PAYM_NOCA,SALE_AMT
20250128,41,410,0000000007,10,01,C,1,01,M,60,04,01,A01,02,3,123953
20250115,41,110,0000000009,40,01,P,0,04,M,50,02,01,A10,02,1,215551
20250411,41,110,0000000012,10,02,C,1,02,M,40,03,03,A01,02,4,110881
20250219,41,260,0000000002,20,02,P,0,02,F,50,02,02,A08,03,1,98503
20250101,41,110,0000000005,10,01,P,1,04,F,30,02,01,A03,01,2,453093
20250617,41,260,0000000019,10,01,P,0,03,F,10,03,02,A01,03,2,135764
20250519,26,410,0000000005,40,02,P,0,02,M,30,01,03,A03,01,2,302173
20250608,41,260,0000000001,40,01,C,0,01,F,30,03,02,A05,01,2,122779
20250613,41,410,0000000019,40,03,C,1,01,M,10,04,03,A09,03,5,321132
20250506,26,260,0000000017,40,01,P,0,01,M,60,04,03,A04,02,1,286448
20250602,26,260,0000000017,40,01,P,0,03,F,10,01,02,A02,01,2,182726
20250528,11,110,0000000014,10,01,P,1,01,M,20,02,01,A09,02,4,487034
20250202,11,410,0000000017,20,01,C,0,03,F,20,01,01,A10,03,1,176367
20250412,11,410,0000000009,10,01,C,1,03,F,60,04,01,A01,01,5,450511
20250128,11,410,0000000016,10,03,C,1,01,F,40,02,03,A08,03,5,208879
20250612,26,110,0000000012,30,03,C,0,04,M,60,01,01,A09,02,2,147067
20250114,41,410,0000000020,10,01,P,0,02,M,50,04,03,A03,01,1,208458
20250414,41,260,0000000004,40,03,C,0,03,F,10,02,02,A03,01,3,43904
20250521,41,110,0000000012,10,02,C,1,02,M,50,01,01,A07,02,5,329917
20250628,41,410,0000000012,40,01,C,0,03,M,10,03,02,A03,02,5,252941
20250525,41,110,0000000011,20,02,P,0,02,M,20,04,01,A02,01,4,452093
20250412,41,110,0000000019,40,02,C,1,03,F,60,03,02,A07,03,1,470367
20250423,11,260,0000000020,30,03,C,0,03,F,60,03,01,A07,01,1,4209
20250621,11,410,0000000009,40,03,C,0,03,M,10,04,03,A02,02,4,74683
20250618,41,410,0000000003,40,01,C,1,04,M,40,01,02,A05,02,3,416109
20250106,41,260,0000000020,40,03,P,0,02,F,60,03,01,A10,03,1,368544
20250403,26,410,0000000016,20,03,C,0,01,F,20,01,01,A01,01,3,144236
20250601,26,260,0000000006,10,02,P,0,01,F,50,03,02,A04,03,2,337804
20250405,26,410,0000000004,30,01,C,1,03,M,60,04,02,A06,01,4,9096
20250415,11,110,0000000005,30,01,C,0,02,F,10,03,03,A09,02,3,485964
20250325,26,410,0000000020,40,03,C,0,04,F,10,02,01,A03,02,5,270927
20250430,26,110,0000000006,10,01,C,1,04,F,10,02,01,A05,03,4,174550
20250619,26,410,0000000006,20,02,P,0,03,M,50,03,03,A05,03,2,491512
20250215,11,110,0000000010,40,03,C,1,02,M,60,01,02,A06,02,3,264267
20250523,41,260,0000000018,20,03,P,0,02,F,60,01,01,A08,01,4,267145
20250213,41,410,0000000020,10,01,C,0,04,M,60,04,01,A02,01,1,218693
20250306,41,410,0000000012,30,02,P,1,03,F,30,03,01,A10,01,1,340818
20250205,41,260,0000000019,20,02,P,0,02,F,20,04,02,A02,03,5,92271
20250328,26,410,0000000011,20,02,P,0,02,M,20,02,03,A08,01,5,207640
20250629,41,410,0000000020,30,01,C,1,04,F,10,01,03,A02,01,2,121653
20250409,11,260,0000000003,30,02,C,1,04,F,10,02,02,A09,01,4,98033
20250524,26,110,0000000014,30,03,P,1,02,M,50,02,03,A05,03,4,358483
20250613,26,260,0000000004,20,01,P,1,02,F,40,04,03,A06,03,2,460354
20250227,26,410,0000000017,10,03,P,0,03,M,60,04,01,A01,01,4,232875
20250626,11,260,0000000011,10,01,P,1,02,M,20,01,03,A02,03,2,389052
20250105,26,410,0000000004,30,02,C,1,02,F,20,03,02,A07,01,1,490610
20250108,26,410,0000000007,20,03,P,1,02,M,40,02,01,A01,03,4,211713
20250423,26,110,0000000017,40,02,P,1,03,F,60,02,03,A09,03,5,461588
20250518,26,410,0000000003,20,02,P,0,01,F,20,01,01,A09,03,2,12761
20250306,41,260,0000000004,10,02,C,1,02,M,60,03,03,A09,02,2,203494
20250509,11,110,0000000018,20,02,C,1,04,F,50,04,02,A01,01,1,160602
20250406,41,260,0000000008,30,01,P,1,02,F,10,03,03,A04,02,1,222239
20250309,41,260,0000000001,20,03,P,0,02,F,30,04,01,A04,01,4,347432
20250609,26,410,0000000010,30,02,P,0,02,F,10,01,02,A05,02,2,394888
20250604,41,260,0000000018,10,03,C,1,03,F,40,04,03,A03,02,1,94638
20250621,11,410,0000000001,20,02,C,0,01,F,20,03,03,A03,01,2,125106
20250416,11,410,0000000018,30,02,C,1,02,F,50,01,03,A08,02,4,206479
20250412,11,260,0000000016,20,03,P,1,03,M,60,03,03,A10,02,1,406453
20250121,11,410,0000000012,10,03,C,1,04,M,30,01,01,A06,01,5,484051
20250516,11,110,0000000005,30,01,C,0,03,F,50,02,03,A10,02,3,353738
20250401,41,410,0000000018,20,01,C,0,01,M,20,02,01,A05,01,2,461662
20250507,41,410,0000000011,20,03,C,1,02,M,20,02,02,A10,02,1,240396
20250430,11,410,0000000010,30,03,C,1,02,M,30,04,01,A03,02,2,173867
20250420,11,410,0000000008,40,02,P,0,01,M,40,02,03,A04,03,5,482825
20250105,11,410,0000000015,20,02,P,0,03,M,30,01,01,A09,02,3,234221
20250603,26,260,0000000002,10,02,P,1,03,M,10,02,01,A01,02,4,127451
20250319,26,260,0000000011,20,01,P,1,02,M,30,04,02,A05,01,1,486926
20250226,26,260,0000000010,30,03,C,1,01,F,10,01,02,A02,02,1,70489
20250604,41,110,0000000011,10,02,C,1,03,M,60,01,03,A05,02,2,216881
20250424,26,410,0000000012,10,02,P,0,02,M,30,04,03,A01,01,4,471118
20250204,11,110,0000000002,20,03,C,1,01,F,50,02,01,A01,01,3,20076
20250604,11,410,0000000001,10,03,C,0,03,F,60,02,03,A01,03,5,58379
20250117,41,110,0000000019,40,01,P,0,04,M,60,02,01,A02,01,3,92698
20250618,41,260,0000000014,30,02,C,1,02,F,30,01,02,A08,03,1,82661
20250217,41,410,0000000009,20,01,C,1,04,F,20,04,02,A05,02,5,339841
20250622,41,260,0000000020,20,02,P,0,03,M,40,04,03,A05,01,5,487424
20250419,26,260,0000000009,20,01,C,0,02,F,50,03,02,A07,03,4,253479
20250418,41,260,0000000002,10,01,P,0,02,F,20,03,03,A01,02,3,103381
20250629,41,110,0000000006,10,01,C,1,04,F,60,04,01,A03,01,3,303842
20250613,41,410,0000000008,30,01,C,0,04,M,40,04,03,A01,02,4,274008
20250425,11,410,0000000005,30,01,P,0,04,M,40,03,01,A03,02,3,32501
20250502,11,260,0000000019,30,02,C,0,03,M,40,01,02,A05,01,1,364750
20250507,11,260,0000000002,40,03,C,1,04,F,10,03,03,A06,02,3,181142
20250420,41,410,0000000002,10,02,P,0,04,F,30,03,02,A09,03,5,198819
20250308,11,260,0000000016,10,02,C,1,02,F,40,04,01,A03,02,5,65820
20250422,41,410,0000000006,40,01,P,1,01,M,50,01,02,A05,03,4,465999
20250104,26,260,0000000009,30,02,C,0,02,M,50,03,03,A09,01,5,35713
20250402,26,410,0000000003,10,01,C,0,04,F,20,02,03,A01,03,3,396420
20250415,11,410,0000000008,10,02,P,1,04,F,40,03,02,A07,02,1,440537
20250616,26,260,0000000013,40,02,P,0,02,M,10,02,01,A08,02,5,176193
20250510,41,110,0000000010,10,02,C,0,03,M,40,01,01,A08,02,2,261261
20250130,26,260,0000000016,30,01,P,0,02,M,50,02,03,A03,01,3,359317
20250317,41,110,0000000019,40,03,C,1,03,F,40,03,01,A06,03,1,487896
20250101,41,260,0000000019,20,02,C,1,02,F,60,02,03,A01,02,4,250901
20250206,11,260,0000000019,20,01,P,1,02,F,60,01,02,A08,02,2,63538
20250123,41,410,0000000004,30,03,P,1,03,F,60,02,02,A02,01,2,204418
20250116,41,110,0000000013,30,03,P,0,04,F,20,03,01,A04,01,5,394713
20250309,11,110,0000000006,30,02,P,0,03,M,60,01,01,A07,02,1,116347
20250415,41,110,0000000020,40,03,P,0,04,F,60,02,02,A06,03,2,243087
20250425,11,260,0000000001,30,03,P,1,04,M,30,02,02,A07,03,2,453209
20250207,26,410,0000000013,30,03,P,0,03,F,40,04,01,A02,01,1,422307
20250308,11,260,0000000020,10,01,C,0,02,F,60,02,03,A01,03,4,89305
20250421,41,260,0000000002,40,01,C,1,01,F,20,01,03,A02,03,4,110003
20250208,11,410,0000000003,30,03,C,1,04,M,30,03,01,A05,01,2,482552
20250430,41,260,0000000001,30,03,P,0,01,M,20,02,01,A05,03,1,125425
20250304,26,260,0000000016,40,02,C,1,02,M,60,03,02,A01,02,2,87681
20250612,11,110,0000000013,30,01,P,0,02,M,50,01,03,A06,01,5,498187
20250613,11,260,0000000017,10,01,C,1,03,F,40,03,01,A07,02,1,25529
20250619,11,260,0000000002,30,02,C,0,02,M,20,02,03,A05,01,3,69317
20250621,41,260,0000000013,10,02,P,1,01,F,40,04,03,A08,01,1,487621
20250126,11,110,0000000010,40,03,C,1,01,M,10,01,03,A08,02,3,185502
20250112,41,410,0000000015,30,01,C,0,02,F,50,03,02,A06,01,2,464727
20250129,26,110,0000000004,10,02,P,1,03,F,40,01,03,A05,02,4,128519
20250112,26,110,0000000001,10,03,P,1,02,M,20,02,01,A08,01,5,486575
20250206,41,110,0000000011,40,01,C,0,04,F,30,03,03,A03,03,5,381660
20250418,41,410,0000000012,30,01,C,1,03,M,30,03,01,A07,02,1,379083
20250126,26,110,0000000011,30,01,C,0,03,F,30,03,03,A02,03,4,496191
20250328,11,110,0000000009,40,03,P,1,02,F,50,04,02,A10,03,4,256615
20250525,11,410,0000000003,30,01,P,1,04,F,60,04,02,A04,03,5,318406
20250129,41,410,0000000009,20,01,P,0,04,F,20,04,02,A05,03,1,185481
20250201,41,110,0000000017,10,03,P,0,02,M,60,04,03,A06,02,4,437609
20250310,26,260,0000000002,30,02,C,1,02,M,20,03,02,A02,02,1,282084
20250310,26,410,0000000003,30,02,C,1,03,F,60,04,01,A04,02,5,150890
20250322,26,260,0000000012,40,01,C,0,02,M,60,02,03,A07,03,4,29682
20250306,26,260,0000000011,40,02,C,1,03,M,10,01,01,A06,03,5,89408
20250529,11,260,0000000008,20,01,C,1,03,M,40,02,03,A06,01,5,410830
20250626,26,410,0000000014,20,01,P,1,01,F,50,01,03,A05,02,5,189492
20250226,26,110,0000000018,40,02,C,1,04,F,30,02,01,A03,02,3,93511
20250406,41,260,0000000017,40,02,P,0,01,F,20,04,03,A01,02,3,391392
20250107,41,410,0000000003,40,01,C,1,03,M,60,04,01,A06,02,2,80615
20250215,26,410,0000000009,20,01,P,0,02,F,40,03,02,A03,02,5,384449
20250119,41,410,0000000016,40,03,P,0,01,F,60,01,03,A07,02,4,446087
20250305,26,410,0000000014,10,03,C,1,02,M,50,02,01,A07,01,2,406552
20250628,26,260,0000000015,40,01,P,0,01,M,50,04,01,A05,01,5,464829
20250424,11,410,0000000015,20,03,P,1,03,F,50,04,03,A03,03,2,276206
20250327,26,410,0000000014,40,02,C,0,04,M,30,02,02,A07,01,1,322251
20250509,11,110,0000000020,10,02,C,0,04,M,20,02,02,A02,02,1,216991
20250524,11,110,0000000010,20,01,P,1,02,F,20,02,03,A06,01,4,175660
20250607,26,260,0000000007,40,02,C,0,03,F,40,02,03,A03,02,4,107305
20250530,26,410,0000000002,20,02,P,0,01,F,20,04,01,A07,03,1,254609
20250513,11,110,0000000001,20,02,P,0,04,M,60,04,02,A06,02,5,88520
20250222,26,110,0000000005,20,01,P,0,03,M,50,04,03,A09,01,5,114712
20250226,26,410,0000000020,40,02,P,0,04,M,20,03,01,A04,01,5,310107
20250216,41,110,0000000017,30,02,C,0,02,F,50,04,03,A02,03,2,4649
20250428,11,110,0000000011,10,03,C,1,04,F,20,03,03,A03,02,2,193913
20250113,26,110,0000000020,10,03,P,1,04,F,50,03,01,A06,02,3,177127
20250606,41,260,0000000009,10,02,P,1,01,M,50,01,01,A08,01,3,462219
20250421,11,410,0000000004,30,01,P,0,02,M,50,04,02,A08,01,4,132170
20250602,41,410,0000000016,20,03,C,0,02,F,10,03,03,A07,02,4,139049
20250428,11,410,0000000017,40,01,C,1,02,F,50,01,01,A04,03,5,410030
20250113,11,260,0000000013,40,03,C,1,03,M,60,02,03,A04,03,4,114884
20250408,11,410,0000000013,40,03,P,0,01,F,20,01,03,A07,02,4,340015
20250111,41,260,0000000020,20,03,C,1,03,M,10,03,02,A10,01,2,95492
20250610,26,410,0000000007,20,01,P,0,03,F,50,01,03,A02,01,5,365249
20250327,11,110,0000000001,20,02,C,1,04,M,50,01,02,A10,01,1,266276
20250222,41,110,0000000015,10,01,C,1,01,F,20,01,03,A04,03,1,2903
20250329,11,110,0000000009,10,02,P,0,03,M,30,01,02,A04,03,3,320506
20250404,26,410,0000000017,30,02,C,1,01,M,60,02,03,A01,01,1,374573
20250412,11,110,0000000014,20,01,P,1,02,F,50,02,01,A06,01,5,475280
20250131,41,410,0000000006,40,01,C,1,02,F,30,03,02,A01,02,2,124177
20250126,11,110,0000000009,20,01,P,1,03,M,40,04,03,A07,03,2,69055
20250606,26,410,0000000003,20,03,C,1,02,M,50,02,01,A04,02,2,461270
20250519,26,410,0000000001,40,02,P,0,01,F,60,02,02,A02,01,1,294562
20250110,26,110,0000000014,40,03,C,1,03,F,20,03,02,A10,01,4,127691
20250418,26,110,0000000009,10,01,P,0,04,F,50,04,03,A06,01,1,86562
20250412,11,260,0000000008,40,03,P,0,03,M,30,02,01,A04,01,4,12190
20250316,26,260,0000000010,10,03,P,0,04,F,10,03,03,A09,01,2,329418
20250302,11,110,0000000006,20,03,P,1,03,M,60,03,03,A07,01,1,350811
20250317,11,260,0000000016,30,01,C,1,01,M,40,02,02,A04,02,4,199460
20250402,26,110,0000000013,30,03,C,0,04,M,30,02,03,A08,01,2,98067
20250601,26,260,0000000012,30,03,C,1,04,M,40,02,03,A10,01,5,367409
20250523,11,410,0000000005,30,01,C,0,04,F,40,02,02,A10,02,5,464862
20250224,11,110,0000000014,30,01,P,1,01,M,20,01,01,A08,02,3,233202
20250406,26,410,0000000003,10,02,C,1,02,F,40,02,02,A03,01,3,128776
20250601,11,410,0000000003,40,02,P,1,03,M,10,04,02,A02,01,5,374006
20250102,26,260,0000000013,30,03,C,0,02,M,20,03,02,A05,01,5,371775
20250615,41,410,0000000006,10,01,C,0,02,M,20,03,02,A06,02,5,205598
20250311,11,110,0000000010,30,02,P,0,04,M,40,01,02,A09,03,5,79736
20250416,41,410,0000000017,10,01,C,0,01,F,10,02,02,A07,02,3,87917
20250119,11,110,0000000002,20,03,C,0,03,M,20,02,03,A07,02,1,146823
20250203,11,260,0000000018,20,01,P,1,02,M,10,01,01,A02,01,1,388989
20250416,41,410,0000000001,20,02,C,1,01,F,20,02,02,A01,02,2,80776
20250105,41,260,0000000013,40,01,P,0,04,F,20,02,02,A07,02,1,343320
20250120,41,260,0000000009,40,01,P,0,01,F,20,01,02,A01,01,1,12956
20250511,41,110,0000000018,30,03,P,0,04,M,50,04,01,A07,02,4,369358
20250619,26,260,0000000001,40,03,C,1,02,M,40,02,02,A02,02,4,90441
20250331,41,110,0000000001,20,02,P,1,04,F,30,01,03,A09,03,1,296810
20250115,41,260,0000000011,40,02,P,0,02,M,10,01,01,A10,03,1,190951
20250415,26,260,0000000014,40,01,P,0,02,M,20,04,02,A08,03,4,453191
20250630,11,410,0000000006,10,02,C,1,01,M,30,04,01,A02,03,4,161788
20250407,26,410,0000000008,10,01,P,1,02,F,20,02,01,A07,03,5,86924
20250216,26,260,0000000016,10,03,P,0,03,F,10,03,02,A08,01,4,274673
20250208,41,260,0000000009,20,03,C,0,03,F,30,04,03,A04,01,5,96795
20250223,41,110,0000000015,40,03,C,1,03,F,50,01,03,A05,03,3,431869
20250506,26,410,0000000010,20,01,P,0,01,M,30,03,02,A06,03,4,24051
20250511,11,410,0000000006,20,03,C,1,02,M,10,04,02,A06,01,3,452354
20250316,41,410,0000000005,20,02,C,1,02,F,40,02,01,A02,01,1,142816
20250315,11,260,0000000004,20,03,C,0,04,M,60,03,03,A06,01,5,499678
20250424,26,110,0000000011,30,03,C,0,04,M,60,04,02,A07,01,3,431208
20250103,26,110,0000000015,10,03,C,0,01,M,10,02,03,A04,01,4,136966
20250225,26,260,0000000008,10,02,C,1,04,M,20,02,02,A08,01,3,391945
20250314,11,260,0000000005,30,02,C,0,04,M,10,01,03,A06,02,1,325693
20250621,26,410,0000000016,10,02,P,1,01,F,60,01,01,A10,01,3,361351
20250626,11,260,0000000001,40,03,P,1,01,M,60,03,03,A08,02,4,219318
20250317,11,410,0000000008,30,03,C,1,03,M,30,03,03,A01,03,4,497054
20250603,26,410,0000000007,20,01,P,1,01,M,40,01,02,A01,03,4,200095
20250429,26,260,0000000006,40,01,C,1,02,M,30,04,03,A05,03,2,306035
20250102,11,260,0000000017,40,01,C,1,01,M,30,03,03,A09,02,5,399449
20250504,26,260,0000000016,10,02,C,0,01,M,60,03,02,A07,02,2,144038
20250322,11,260,0000000019,10,01,C,0,04,F,50,02,01,A07,03,1,12702
20250317,26,260,0000000004,20,01,C,1,01,F,20,02,01,A05,01,2,199683
20250417,41,110,0000000001,10,01,P,0,01,M,50,04,03,A05,01,1,427782
20250107,41,110,0000000011,30,03,C,0,02,F,60,01,02,A03,01,3,427279
20250312,11,260,0000000014,20,01,P,0,03,M,20,02,02,A05,01,5,189907
20250425,11,110,0000000008,20,01,P,0,01,F,10,02,01,A09,02,2,11500
20250517,26,110,0000000010,10,02,P,1,03,M,60,03,02,A07,03,5,346991
20250217,26,260,0000000018,30,03,P,0,01,F,40,02,01,A10,03,3,199938
20250406,11,110,0000000005,30,01,C,0,01,F,40,04,03,A03,02,5,393862
20250531,11,260,0000000019,30,02,C,1,02,F,50,01,03,A09,01,1,492146
20250412,41,110,0000000009,40,03,C,0,03,M,30,04,03,A06,02,3,10287
20250426,41,110,0000000015,30,02,P,0,04,F,40,04,03,A10,02,1,436691
20250527,41,260,0000000005,30,03,P,0,02,M,60,03,03,A01,01,1,214540
20250312,26,260,0000000013,10,03,P,0,01,M,40,03,01,A02,02,1,475921
20250601,11,110,0000000015,20,01,P,0,01,F,50,04,03,A08,03,1,149820
20250324,26,410,0000000012,20,02,P,1,04,M,10,02,01,A06,01,2,176708
20250530,26,260,0000000010,10,01,P,1,03,F,30,03,03,A05,03,5,361506
20250111,41,410,0000000009,10,01,P,0,01,M,50,02,03,A03,02,2,428131
20250311,41,260,0000000008,40,01,C,1,01,F,30,01,02,A09,03,1,417526
20250127,11,260,0000000005,30,02,C,1,04,M,10,02,02,A09,01,2,350169
20250327,26,410,0000000003,30,02,P,1,04,M,60,02,03,A04,01,2,27831
20250618,41,410,0000000005,30,03,C,0,02,M,40,03,03,A08,02,5,342284
20250421,26,410,0000000017,20,01,C,1,03,F,30,01,01,A06,03,3,467247
20250328,41,110,0000000015,30,03,C,1,02,F,60,03,03,A08,02,2,12553
20250203,26,110,0000000019,40,02,C,1,04,M,10,04,01,A03,03,3,456653
20250423,41,110,0000000002,40,02,P,0,02,M,20,01,01,A02,01,1,134907
20250209,11,110,0000000016,10,01,C,1,02,F,10,01,03,A04,01,1,234237
20250525,26,410,0000000006,30,02,C,0,03,M,30,04,02,A01,01,5,486259
20250304,11,110,0000000008,40,02,C,0,02,F,20,01,03,A07,03,2,117271
20250621,26,260,0000000013,20,01,C,0,02,F,60,03,01,A01,02,1,76207
20250601,11,260,0000000010,20,02,P,0,01,M,20,03,01,A07,01,5,369746
20250502,41,110,0000000018,40,02,P,0,03,F,30,01,01,A03,01,5,437760
20250620,11,260,0000000012,30,01,C,1,01,M,40,03,03,A03,01,5,127308
20250315,11,410,0000000020,10,01,C,0,02,F,50,01,01,A03,03,4,64478
20250216,26,410,0000000004,10,02,P,0,02,M,50,02,01,A07,03,1,338137
20250616,26,260,0000000017,20,03,P,0,02,M,30,04,01,A08,03,5,235213
20250613,26,260,0000000007,30,03,P,0,03,M,20,02,02,A01,03,2,437178
20250627,26,260,0000000017,10,01,P,1,04,F,60,04,03,A07,01,1,88967
20250117,26,110,0000000018,20,02,P,0,03,F,20,01,01,A01,01,3,319723
20250322,26,260,0000000020,10,03,C,0,04,F,40,01,03,A04,01,1,238293
20250215,26,110,0000000011,30,01,P,0,03,F,50,01,03,A05,01,4,49693
20250329,41,110,0000000002,40,02,P,0,01,F,60,01,03,A04,02,1,57000
20250104,41,110,0000000007,40,03,C,0,03,M,40,04,02,A09,03,5,363624
20250310,11,410,0000000009,30,03,C,0,01,M,30,04,03,A09,02,2,85922
20250114,26,260,0000000005,30,03,C,0,01,F,60,01,01,A05,02,2,2065
20250113,41,260,0000000003,20,01,P,0,02,M,20,01,01,A04,03,2,34132
20250204,11,410,0000000005,20,03,P,1,01,M,50,01,01,A07,02,2,326384
20250214,41,110,0000000016,10,02,P,0,04,F,60,03,01,A09,03,5,368251
20250413,11,260,0000000014,20,03,P,1,02,M,20,04,03,A10,02,5,362270
20250215,11,410,0000000014,30,03,P,0,01,F,20,03,02,A08,02,3,284706
20250310,41,110,0000000008,30,02,C,0,04,F,10,04,02,A07,03,2,40904
20250224,26,260,0000000001,20,03,C,0,01,M,20,01,02,A01,03,5,472328
20250518,41,410,0000000017,40,01,P,1,02,M,10,03,02,A10,03,1,105753
20250110,11,110,0000000001,20,02,P,1,02,M,40,01,02,A02,01,5,270420
20250525,41,260,0000000003,10,03,P,1,01,M,60,01,03,A04,02,3,292344
20250620,26,410,0000000005,30,02,C,1,04,F,40,01,02,A08,03,4,317620
20250522,26,260,0000000018,30,01,P,1,01,F,60,03,01,A07,01,4,399556
20250512,26,260,0000000005,10,03,P,1,01,M,50,02,02,A09,02,5,149221
20250425,41,260,0000000014,20,01,C,1,04,M,10,02,01,A07,01,5,259940
20250305,41,410,0000000003,20,01,P,0,04,F,50,03,02,A09,01,5,140359
20250214,41,410,0000000007,20,01,P,0,04,M,20,02,01,A02,03,1,202530
20250511,26,110,0000000007,20,01,C,0,02,F,50,02,02,A06,02,4,65080
20250422,26,110,0000000007,30,01,P,0,01,F,30,03,02,A05,03,3,297072
20250409,11,110,0000000015,30,02,P,1,03,M,60,02,02,A03,01,1,30406
20250626,11,110,0000000013,30,01,P,1,03,M,30,02,03,A01,01,3,112077
20250601,11,260,0000000013,20,03,C,1,04,M,20,03,02,A08,02,3,461088
20250420,11,260,0000000007,20,02,P,0,04,M,10,04,02,A09,02,2,422241
20250122,41,260,0000000005,10,01,P,0,02,F,10,01,01,A04,01,3,30023
20250528,26,410,0000000017,30,01,C,1,03,F,60,03,01,A03,02,1,184005
20250617,11,410,0000000005,20,01,C,1,03,M,10,03,02,A07,01,5,265733
20250224,11,410,0000000013,20,01,C,1,03,M,30,02,03,A10,02,2,482163
20250330,41,410,0000000012,20,02,P,1,04,F,40,04,02,A09,03,1,481703
20250418,41,110,0000000020,20,03,C,1,03,M,20,03,01,A03,02,1,441859
20250323,41,110,0000000008,30,02,C,0,03,F,20,01,03,A08,01,1,397588
20250220,26,110,0000000015,30,01,P,1,03,M,10,01,02,A09,03,4,357944
20250613,26,110,0000000004,30,03,C,1,01,M,20,02,02,A04,03,3,142471
20250224,41,110,0000000012,40,01,C,0,02,F,20,01,02,A07,01,3,397067
20250321,11,260,0000000017,30,01,P,0,01,F,20,01,02,A10,01,5,235487
20250527,11,110,0000000009,30,03,C,1,02,F,30,01,02,A09,01,2,200674
20250213,26,260,0000000016,30,02,C,1,03,M,30,02,03,A10,03,5,306098
20250610,11,410,0000000020,30,03,P,1,04,F,60,01,02,A07,02,4,168896
20250308,41,110,0000000020,30,02,C,0,01,M,20,03,02,A03,02,3,254412
20250305,41,260,0000000013,10,02,P,1,02,M,50,01,02,A03,01,1,407337
20250606,41,260,0000000019,10,01,P,0,01,M,60,03,02,A09,03,5,57596
20250604,41,110,0000000003,20,02,P,0,02,F,40,04,02,A05,02,1,284349
20250417,26,110,0000000019,40,02,C,0,03,F,60,03,01,A06,03,5,271290
20250529,26,260,0000000008,30,02,P,0,02,M,50,04,03,A03,03,1,339418
20250325,41,260,0000000014,10,03,P,1,02,F,40,03,02,A08,03,2,199375
20250603,26,110,0000000007,30,03,P,0,04,M,60,04,01,A04,03,3,102833
20250320,26,410,0000000016,40,02,P,1,02,M,30,02,02,A07,02,1,56963
20250507,11,110,0000000014,10,02,C,0,03,F,20,04,01,A08,01,1,254254
20250515,41,260,0000000010,40,03,P,1,01,M,40,01,02,A08,03,3,305161
20250413,26,260,0000000010,20,03,P,1,04,M,50,01,03,A09,02,4,124102
20250504,26,410,0000000011,20,03,P,1,04,M,10,02,02,A10,01,3,164926
20250617,41,410,0000000007,40,03,P,0,02,F,10,02,02,A04,02,3,266043
20250303,41,110,0000000019,30,02,C,1,01,M,40,01,02,A06,02,2,366805
20250401,26,260,0000000017,10,02,P,1,03,M,30,04,02,A09,01,5,237332
20250503,26,260,0000000017,40,03,P,0,01,M,60,03,03,A03,03,5,335685
20250507,41,410,0000000011,20,01,C,1,01,M,20,04,01,A08,01,4,92831
20250430,26,260,0000000010,20,01,P,1,02,F,50,04,02,A04,01,2,225493
20250209,41,110,0000000013,40,02,C,1,01,M,50,01,03,A07,01,4,196819
20250510,41,410,0000000013,20,02,P,1,03,M,60,04,01,A09,02,1,171329
20250423,41,260,0000000012,10,01,C,0,02,M,30,02,02,A05,02,1,113227
20250413,41,260,0000000007,20,02,C,1,03,M,40,01,01,A01,03,1,104363
20250306,26,260,0000000007,40,02,P,1,03,F,20,03,02,A06,02,1,293731
20250411,11,260,0000000018,40,02,C,0,02,F,20,02,02,A04,02,1,18338
20250113,11,110,0000000019,20,03,P,1,04,M,30,01,03,A05,02,1,179086
20250403,26,260,0000000007,40,03,P,0,03,F,60,01,03,A08,03,1,125125
20250209,11,110,0000000019,10,03,P,1,01,F,10,03,03,A05,03,5,499623
20250325,11,110,0000000012,40,01,C,1,04,F,60,02,03,A05,03,2,264681
20250202,26,110,0000000004,10,03,P,0,02,M,20,03,01,A08,01,5,104461
20250528,41,410,0000000003,40,03,C,1,02,F,60,02,02,A05,01,4,405859
20250111,11,260,0000000003,30,01,P,1,02,M,20,03,03,A01,03,3,429470
20250506,11,410,0000000003,40,01,C,1,01,M,50,04,01,A03,03,3,270978
20250215,41,260,0000000003,40,03,C,0,03,M,30,02,03,A03,02,1,494980
20250426,11,260,0000000016,10,01,C,1,04,M,50,01,03,A09,01,3,107980
20250402,26,110,0000000009,20,03,P,1,01,M,50,03,02,A03,01,5,69611
20250330,41,110,0000000018,20,03,C,1,03,F,60,04,01,A05,02,1,40376
20250314,26,410,0000000019,30,03,C,0,03,M,30,02,03,A02,02,4,429087
20250624,11,260,0000000017,10,02,C,0,01,M,60,03,01,A02,01,1,230122
20250131,11,110,0000000014,30,02,C,0,04,M,50,03,01,A01,02,5,366374
20250628,26,260,0000000003,40,02,P,0,01,F,40,04,02,A09,03,3,474959
20250624,26,260,0000000019,30,03,C,0,02,M,10,04,02,A07,02,2,233701
20250130,11,260,0000000018,40,01,C,0,01,M,40,03,03,A06,02,5,51880
20250423,26,110,0000000013,40,01,C,0,01,M,30,01,03,A01,03,5,16474
20250512,41,110,0000000009,30,02,C,1,04,F,10,04,01,A01,03,4,389704
20250630,11,410,0000000019,20,02,P,1,03,M,40,01,02,A01,03,1,161268
